DateTime,year,n,a_n,b_n,amplitude,period_hours
3530,2024,3530,0.061505257,-0.088230859,0.10755269,2.481586402
3531,2024,3531,-0.07200632,-0.136489694,0.154318977,2.480883602
3532,2024,3532,0.152135807,-0.271394453,0.31112739,2.4801812
3533,2024,3533,0.16823921,0.111436526,0.201798244,2.479479196
3534,2024,3534,-0.162955375,-0.131757501,0.209557852,2.478777589
3535,2024,3535,0.157094902,0.009491618,0.157381381,2.478076379
3536,2024,3536,-0.334194105,0.068064076,0.341054861,2.477375566
3537,2024,3537,-0.040687585,-0.513607208,0.515216308,2.476675148
3538,2024,3538,0.11559662,0.177399079,0.211738074,2.475975127
3539,2024,3539,-0.186253696,-0.009439111,0.186492724,2.475275502
3540,2024,3540,0.08733405,-0.184841719,0.204435069,2.474576271
3541,2024,3541,-0.030232164,0.242478346,0.244355749,2.473877436
3542,2024,3542,-0.255690573,0.100202701,0.274623835,2.473178995
3543,2024,3543,-0.164260266,-0.159541126,0.228986475,2.472480948
3544,2024,3544,0.136366571,-0.219572879,0.258472612,2.471783296
3545,2024,3545,0.309709482,0.06462934,0.316380965,2.471086037
3546,2024,3546,-0.028004867,0.357952638,0.359046464,2.470389171
3547,2024,3547,-0.343258364,-0.110303493,0.360545649,2.469692698
3548,2024,3548,0.088901213,-0.364785027,0.375461771,2.468996618
3549,2024,3549,0.213034304,0.050500808,0.218938224,2.46830093
3550,2024,3550,0.083679522,0.103776977,0.133311377,2.467605634
3551,2024,3551,-0.221247907,0.104723031,0.244780615,2.466910729
3552,2024,3552,0.062044936,-0.09681307,0.114988455,2.466216216
3553,2024,3553,0.214278035,0.140220745,0.256079936,2.465522094
3554,2024,3554,-0.183966341,-0.094575016,0.206852721,2.464828362
3555,2024,3555,0.154889639,-0.038864479,0.159691102,2.464135021
3556,2024,3556,0.09867371,0.324630428,0.33929547,2.46344207
3557,2024,3557,0.112158382,0.116830891,0.161953573,2.462749508
3558,2024,3558,0.024482795,0.203211628,0.20468115,2.462057336
3559,2024,3559,-0.124537669,0.22167923,0.254266222,2.461365552
3560,2024,3560,-0.00114153,-0.084083067,0.084090815,2.460674157
3561,2024,3561,0.314992496,-0.293923431,0.430826247,2.459983151
3562,2024,3562,0.240673222,0.274768678,0.365268978,2.459292532
3563,2024,3563,-0.03085183,0.045434185,0.054919037,2.458602301
3564,2024,3564,-0.058873503,0.189262517,0.198207946,2.457912458
3565,2024,3565,-0.234582807,0.086225509,0.249927853,2.457223001
3566,2024,3566,0.205187995,-0.315568519,0.376411482,2.456533932
3567,2024,3567,-0.0194121,0.285392325,0.286051759,2.455845248
3568,2024,3568,-0.059608686,-0.171622463,0.181679568,2.455156951
3569,2024,3569,0.231494082,0.180116454,0.293311178,2.454469039
3570,2024,3570,-0.607519797,0.295202463,0.675444149,2.453781513
3571,2024,3571,-0.107743946,-0.436949622,0.450037476,2.453094371
3572,2024,3572,0.398142406,-0.055380643,0.40197561,2.452407615
3573,2024,3573,-0.109199103,0.393390251,0.408265029,2.451721243
3574,2024,3574,-0.176531694,0.05022048,0.183536197,2.451035255
3575,2024,3575,-0.165235891,-0.100329216,0.193310247,2.45034965
3576,2024,3576,-0.14724151,-0.352507711,0.382023231,2.44966443
3577,2024,3577,0.166320277,-0.128123301,0.209947648,2.448979592
3578,2024,3578,0.099428968,0.011763613,0.100122436,2.448295137
3579,2024,3579,0.224824373,-0.183554002,0.290237954,2.447611065
3580,2024,3580,0.038103752,-0.001423837,0.038130345,2.446927374
3581,2024,3581,-0.044170506,-0.193317715,0.198299704,2.446244066
3582,2024,3582,0.190666746,-0.068734306,0.202677608,2.445561139
3583,2024,3583,-0.065331699,-0.063916677,0.09139788,2.444878593
3584,2024,3584,0.066922447,-0.241603812,0.250701049,2.444196429
3585,2024,3585,0.191019591,0.059810253,0.200164309,2.443514644
3586,2024,3586,-0.052267048,0.019079352,0.055640507,2.44283324
3587,2024,3587,0.000124027,-0.030215971,0.030216225,2.442152216
3588,2024,3588,-0.022491481,-0.139976263,0.141771721,2.441471572
3589,2024,3589,0.14102391,0.167182456,0.21871835,2.440791307
3590,2024,3590,-0.27527941,0.097076144,0.291894726,2.440111421
3591,2024,3591,-0.015939466,-0.270100055,0.270569965,2.439431913
3592,2024,3592,0.326513697,0.080490842,0.336288522,2.438752784
3593,2024,3593,-0.019948011,0.046389738,0.050496841,2.438074033
3594,2024,3594,-0.183083612,0.190983325,0.264564245,2.437395659
3595,2024,3595,-0.26497283,-0.009771357,0.265152937,2.436717663
3596,2024,3596,0.397131762,-0.522401208,0.656213881,2.436040044
3597,2024,3597,0.14520378,0.548336425,0.567236258,2.435362802
3598,2024,3598,-0.414182756,0.336993785,0.533958956,2.434685937
3599,2024,3599,-0.226772813,-0.158652902,0.276761002,2.434009447
3600,2024,3600,-0.188279851,-0.237639526,0.303186158,2.433333333
3601,2024,3601,0.337661128,-0.049344405,0.341247575,2.432657595
3602,2024,3602,-0.121868078,0.525397028,0.539345775,2.431982232
3603,2024,3603,-0.377577067,-0.10618372,0.392223691,2.431307244
3604,2024,3604,0.049431974,0.153137677,0.160918204,2.43063263
3605,2024,3605,-0.430703833,-0.137050464,0.451982988,2.429958391
3606,2024,3606,0.347465935,-0.27800419,0.444993152,2.429284526
3607,2024,3607,-0.019601485,0.294141943,0.294794336,2.428611034
3608,2024,3608,-0.149277743,-0.170642393,0.226721571,2.427937916
3609,2024,3609,0.284074159,0.087116338,0.29713193,2.42726517
3610,2024,3610,-0.040811497,-0.148308395,0.153821189,2.426592798
3611,2024,3611,0.214080019,0.021487421,0.215155674,2.425920798
3612,2024,3612,0.100448087,0.212612008,0.23514609,2.425249169
3613,2024,3613,0.100674916,-0.128713031,0.163408944,2.424577913
3614,2024,3614,0.186887546,0.011115999,0.187217842,2.423907028
3615,2024,3615,0.003763868,0.069382692,0.069484708,2.423236515
3616,2024,3616,0.019540875,-0.021651137,0.029165348,2.422566372
3617,2024,3617,0.010336506,0.212733991,0.212984963,2.421896599
3618,2024,3618,-0.120615992,-0.051569419,0.131177828,2.421227197
3619,2024,3619,0.005775672,-0.14378282,0.143898776,2.420558165
3620,2024,3620,0.068438004,0.221473012,0.231806073,2.419889503
3621,2024,3621,0.197912298,0.088603726,0.21684072,2.41922121
3622,2024,3622,-0.043051642,0.109085772,0.117273822,2.418553285
3623,2024,3623,-0.295768219,-0.069567616,0.303839583,2.41788573
3624,2024,3624,0.438511194,-0.211762316,0.486965446,2.417218543
3625,2024,3625,0.432126671,0.303656837,0.528148591,2.416551724
3626,2024,3626,-0.179771599,0.581471471,0.608627061,2.415885273
3627,2024,3627,-0.354641204,-0.234808326,0.425329676,2.415219189
3628,2024,3628,0.359551971,-0.178949987,0.401622606,2.414553473
3629,2024,3629,-0.055001137,0.262027577,0.267737887,2.413888123
3630,2024,3630,-0.016031972,-0.276870235,0.277334006,2.41322314
3631,2024,3631,0.096828469,0.066420463,0.117419889,2.412558524
3632,2024,3632,-0.231964333,-0.042857387,0.235890244,2.411894273
3633,2024,3633,-0.125495737,-0.141106855,0.188839415,2.411230388
3634,2024,3634,-0.153740632,-0.110470959,0.189314592,2.410566868
3635,2024,3635,0.204064916,-0.225204008,0.303906787,2.409903714
3636,2024,3636,-0.165441781,-0.007740669,0.165622767,2.409240924
3637,2024,3637,-0.250691726,-0.14384965,0.28903125,2.408578499
3638,2024,3638,0.069472386,-0.214601646,0.225566573,2.407916438
3639,2024,3639,0.112047187,-0.085751788,0.141095504,2.40725474
3640,2024,3640,-0.153201164,0.005655514,0.153305517,2.406593407
3641,2024,3641,0.152086579,-0.075372846,0.169739192,2.405932436
3642,2024,3642,-0.005937515,0.278612375,0.278675636,2.405271829
3643,2024,3643,-0.213667042,-0.298041411,0.366718267,2.404611584
3644,2024,3644,0.293697591,0.023253993,0.294616739,2.403951701
3645,2024,3645,-0.135293859,0.210870729,0.2505412,2.403292181
3646,2024,3646,-0.056243497,-0.170596969,0.179629221,2.402633022
3647,2024,3647,-0.210080239,-0.049891241,0.215923233,2.401974225
3648,2024,3648,0.440048985,0.020775887,0.440539154,2.401315789
3649,2024,3649,-0.012886646,0.204226314,0.204632482,2.400657714
3650,2024,3650,-0.684969742,-0.148540744,0.700890791,2.4
3651,2024,3651,0.215893612,0.027466684,0.217633799,2.399342646
3652,2024,3652,0.123882373,-0.11022037,0.165817287,2.398685652
3653,2024,3653,0.122030594,-0.086214313,0.149413432,2.398029017
3654,2024,3654,-0.216727467,0.421165115,0.473656889,2.397372742
3655,2024,3655,0.121330741,-0.232236824,0.262021165,2.396716826
3656,2024,3656,0.211894797,0.131728108,0.249502905,2.396061269
3657,2024,3657,-0.078315476,-0.07496173,0.108409293,2.395406071
3658,2024,3658,0.271454902,0.361171475,0.451810356,2.39475123
3659,2024,3659,-0.44191175,0.23800271,0.50192757,2.394096748
3660,2024,3660,-0.164367292,-0.51964249,0.545018279,2.393442623
3661,2024,3661,0.209699146,0.091543775,0.228809953,2.392788856
3662,2024,3662,-0.097002477,-0.006729946,0.097235656,2.392135445
3663,2024,3663,-0.10510467,0.034407901,0.110593379,2.391482391
3664,2024,3664,-0.428982911,0.044478988,0.431282644,2.390829694
3665,2024,3665,0.112039493,-0.372806908,0.389278613,2.390177353
3666,2024,3666,0.165334061,0.196765832,0.257006118,2.389525368
3667,2024,3667,-0.368888227,0.071591145,0.375770962,2.388873739
3668,2024,3668,0.145604827,-0.281518046,0.31694349,2.388222465
3669,2024,3669,0.002112481,0.15990956,0.159923513,2.387571545
3670,2024,3670,-0.012289735,-0.32102504,0.321260197,2.386920981
3671,2024,3671,0.37193464,0.066041289,0.377752337,2.386270771
3672,2024,3672,-0.119403524,0.283005139,0.307163003,2.385620915
3673,2024,3673,0.234952424,-0.219522135,0.321547212,2.384971413
3674,2024,3674,0.088544516,-0.003466915,0.088612362,2.384322265
3675,2024,3675,0.218639841,-0.154623587,0.267790653,2.383673469
3676,2024,3676,0.325549536,0.096975282,0.339686188,2.383025027
3677,2024,3677,-0.059461936,0.070064756,0.091895549,2.382376938
3678,2024,3678,-0.098879082,0.019679713,0.10081847,2.381729201
3679,2024,3679,0.16502657,-0.313154841,0.35397701,2.381081816
3680,2024,3680,0.330463918,0.153341113,0.364307423,2.380434783
3681,2024,3681,-0.113740499,0.436267401,0.45085047,2.379788101
3682,2024,3682,-0.167479035,-0.218808754,0.275547633,2.379141771
3683,2024,3683,0.108672958,-0.180460026,0.210655246,2.378495791
3684,2024,3684,0.123900017,0.129281515,0.179066815,2.377850163
3685,2024,3685,0.136225624,0.226056405,0.263929762,2.377204885
3686,2024,3686,-0.05560228,0.302611662,0.30767748,2.376559957
3687,2024,3687,-0.11604047,0.196584714,0.228278209,2.375915378
3688,2024,3688,0.059477717,0.00142814,0.05949486,2.37527115
3689,2024,3689,-0.032426321,0.182717374,0.185572371,2.37462727
3690,2024,3690,-0.10935227,0.108570277,0.154095503,2.37398374
3691,2024,3691,-0.147095241,0.085484231,0.170131019,2.373340558
3692,2024,3692,-0.336370437,-0.132498482,0.361525821,2.372697725
3693,2024,3693,0.036890008,-0.23743397,0.240282673,2.37205524
3694,2024,3694,0.154148454,0.325882987,0.360501688,2.371413102
3695,2024,3695,-0.557242832,-0.060992466,0.560570829,2.370771313
3696,2024,3696,-0.210790266,-0.533264386,0.573413849,2.37012987
3697,2024,3697,0.106179538,-0.010900005,0.106737549,2.369488775
3698,2024,3698,-0.110553943,-0.19333122,0.222708632,2.368848026
3699,2024,3699,0.043712726,-0.240682705,0.244620046,2.368207624
3700,2024,3700,-0.073882399,0.023310145,0.077472394,2.367567568
3701,2024,3701,-0.064425479,-0.147700335,0.161139788,2.366927857
3702,2024,3702,0.183552539,-0.399967566,0.440074526,2.366288493
3703,2024,3703,0.314484884,-0.005946948,0.314541108,2.365649473
3704,2024,3704,0.049624096,0.292028255,0.296214538,2.365010799
3705,2024,3705,-0.176519721,-0.305837586,0.353122982,2.36437247
3706,2024,3706,0.141974192,-0.234852013,0.274430573,2.363734485
3707,2024,3707,0.104513459,0.078183572,0.13052101,2.363096844
3708,2024,3708,0.153569621,-0.087008333,0.176505179,2.362459547
3709,2024,3709,0.11139491,0.24114868,0.265634169,2.361822594
3710,2024,3710,-0.129623385,0.020848587,0.13128932,2.361185984
3711,2024,3711,0.001463881,0.09544409,0.095455315,2.360549717
3712,2024,3712,0.055685944,0.144959716,0.155287615,2.359913793
3713,2024,3713,-0.111197703,0.028306611,0.114744034,2.359278212
3714,2024,3714,0.0722558,0.023902753,0.076106782,2.358642973
3715,2024,3715,0.124667956,0.456436576,0.473155838,2.358008075
3716,2024,3716,-0.185483977,-0.074541169,0.199901705,2.35737352
3717,2024,3717,0.29187243,0.287627095,0.409779039,2.356739306
3718,2024,3718,-0.268436401,0.329999899,0.425391625,2.356105433
3719,2024,3719,-0.084684058,-0.212378869,0.228639834,2.355471901
3720,2024,3720,0.236447199,0.294834803,0.377934967,2.35483871
3721,2024,3721,-0.294800678,0.147969102,0.329851928,2.354205859
3722,2024,3722,-0.326889162,-0.0309133,0.328347615,2.353573348
3723,2024,3723,0.066383005,-0.254394284,0.262912828,2.352941176
3724,2024,3724,-0.082019207,-0.040509194,0.091477566,2.352309345
3725,2024,3725,-0.133299738,-0.159755469,0.208064005,2.351677852
3726,2024,3726,0.2739351,-0.118701611,0.298547335,2.351046699
3727,2024,3727,-0.388742636,-0.049596812,0.391893711,2.350415884
3728,2024,3728,-0.029485864,-0.394404157,0.395504811,2.349785408
3729,2024,3729,0.258759304,-0.076797209,0.269915151,2.34915527
3730,2024,3730,0.008535369,-0.125034263,0.125325254,2.348525469
3731,2024,3731,0.341085714,0.152616176,0.373672532,2.347896006
3732,2024,3732,-0.221478914,0.048042159,0.226629562,2.347266881
3733,2024,3733,0.236829042,-0.283939369,0.369742559,2.346638093
3734,2024,3734,0.454231043,0.353425182,0.575530364,2.346009641
3735,2024,3735,-0.270998046,0.157770019,0.313578251,2.345381526
3736,2024,3736,-0.022555487,-0.102251723,0.104709908,2.344753747
3737,2024,3737,0.191508462,0.02133827,0.192693573,2.344126305
3738,2024,3738,0.112389912,0.071733191,0.133330953,2.343499197
3739,2024,3739,0.1206045,0.147526464,0.190550526,2.342872426
3740,2024,3740,0.038197801,0.149462721,0.154266577,2.342245989
3741,2024,3741,-0.272212032,-0.047197776,0.276273453,2.341619888
3742,2024,3742,0.048100779,0.037532799,0.061011441,2.340994121
3743,2024,3743,0.083710641,-0.069749641,0.108960928,2.340368688
3744,2024,3744,0.031505677,0.066781356,0.073840079,2.33974359
3745,2024,3745,-0.081498682,0.017243365,0.083302873,2.339118825
3746,2024,3746,0.216460014,-0.073626784,0.228639107,2.338494394
3747,2024,3747,-0.079621672,0.313309272,0.323268172,2.337870296
3748,2024,3748,-0.18495432,-0.26547236,0.323548566,2.337246531
3749,2024,3749,0.159591536,0.143255078,0.214456232,2.336623099
3750,2024,3750,-0.317707409,0.357889412,0.478563297,2.336
3751,2024,3751,-0.041556667,-0.553983857,0.555540341,2.335377233
3752,2024,3752,0.09359907,0.220743407,0.239767466,2.334754797
3753,2024,3753,-0.405901146,0.028295219,0.406886175,2.334132694
3754,2024,3754,0.034842724,-0.544199749,0.545314022,2.333510922
3755,2024,3755,0.167460953,0.28809155,0.333226517,2.332889481
3756,2024,3756,-0.316346296,-0.074165647,0.324923871,2.332268371
3757,2024,3757,0.031440811,-0.346955321,0.348376979,2.331647591
3758,2024,3758,0.06088503,0.086748006,0.10598209,2.331027142
3759,2024,3759,-0.076676771,-0.201698434,0.215781338,2.330407023
3760,2024,3760,0.046338282,-0.129765224,0.137790601,2.329787234
3761,2024,3761,0.063611824,-0.144116478,0.157531023,2.329167775
3762,2024,3762,0.174370605,0.104855861,0.203469555,2.328548644
3763,2024,3763,-0.044282656,0.04490285,0.063065201,2.327929843
3764,2024,3764,-0.009387594,0.005019786,0.01064543,2.327311371
3765,2024,3765,0.117520088,0.083527465,0.144179779,2.326693227
3766,2024,3766,-0.073634442,0.033637937,0.080953949,2.326075412
3767,2024,3767,-0.330350317,-0.158464139,0.366390796,2.325457924
3768,2024,3768,0.42278501,-0.028948515,0.423774918,2.324840764
3769,2024,3769,0.040825338,0.398615636,0.400700803,2.324223932
3770,2024,3770,-0.457640879,-0.061605623,0.461768803,2.323607427
3771,2024,3771,0.156565896,-0.104077716,0.188002795,2.322991249
3772,2024,3772,-0.100753896,-0.00352452,0.100815523,2.322375398
3773,2024,3773,0.056984989,-0.071775601,0.091646199,2.321759873
3774,2024,3774,0.072318482,0.20241714,0.214948043,2.321144674
3775,2024,3775,-0.136548603,0.295801532,0.325797586,2.320529801
3776,2024,3776,-0.579720893,-0.03185286,0.580595314,2.319915254
3777,2024,3777,0.350277512,-0.430122529,0.554706882,2.319301033
3778,2024,3778,0.298756663,0.467487595,0.554797437,2.318687136
3779,2024,3779,-0.397971435,0.276188197,0.484418397,2.318073564
3780,2024,3780,-0.272598267,0.242757998,0.365022274,2.317460317
3781,2024,3781,-0.318091708,-0.171673081,0.361460899,2.316847395
3782,2024,3782,0.113312656,-0.215602446,0.243565541,2.316234796
3783,2024,3783,0.027339397,0.296287896,0.297546568,2.315622522
3784,2024,3784,-0.105487237,-0.001579654,0.105499064,2.315010571
3785,2024,3785,0.058443261,-0.043337728,0.072758322,2.314398943
3786,2024,3786,0.051486168,-0.06091085,0.079755609,2.313787639
3787,2024,3787,0.075361765,-0.023607431,0.078972821,2.313176657
3788,2024,3788,-0.1018123,-0.027527862,0.105468136,2.312565998
3789,2024,3789,0.268624191,-0.24385504,0.362800547,2.311955661
3790,2024,3790,0.195593482,0.001156344,0.1955969,2.311345646
3791,2024,3791,0.098788969,-0.258487124,0.276721618,2.310735954
3792,2024,3792,0.4406108,0.079283579,0.447687126,2.310126582
3793,2024,3793,-0.126349673,0.119533192,0.17393224,2.309517532
3794,2024,3794,-0.074247957,-0.441621332,0.447819339,2.308908803
3795,2024,3795,0.390405822,-0.124965218,0.409918299,2.308300395
3796,2024,3796,0.367591448,0.164086212,0.402551559,2.307692308
3797,2024,3797,-0.140900526,0.267227302,0.302098311,2.30708454
3798,2024,3798,-0.289987168,-0.244673825,0.379417762,2.306477093
3799,2024,3799,0.432118687,-0.149821267,0.457354317,2.305869966
3800,2024,3800,-0.04685344,-0.006189224,0.047260462,2.305263158
3801,2024,3801,0.281098322,-0.095783134,0.296969149,2.304656669
3802,2024,3802,0.302013317,0.470684429,0.559245809,2.3040505
3803,2024,3803,-0.324636967,0.229458417,0.39754286,2.303444649
3804,2024,3804,-0.180407071,-0.271805846,0.326228646,2.302839117
3805,2024,3805,0.227210452,-0.140724974,0.267260374,2.302233903
3806,2024,3806,0.22945497,0.070660076,0.240088379,2.301629007
3807,2024,3807,-0.04208194,0.184832483,0.189562487,2.301024429
3808,2024,3808,0.013572113,0.147469265,0.148092492,2.300420168
3809,2024,3809,-0.318598117,0.28425969,0.426975797,2.299816225
3810,2024,3810,-0.484569539,-0.18964495,0.520358381,2.299212598
3811,2024,3811,0.15102082,-0.136816889,0.203779659,2.298609289
3812,2024,3812,-0.102807001,0.055540547,0.116850468,2.298006296
3813,2024,3813,-0.095234362,-0.095531563,0.134892043,2.297403619
3814,2024,3814,-0.133992278,0.310433062,0.338116277,2.296801259
3815,2024,3815,-0.604866952,-0.049192528,0.606864016,2.296199214
3816,2024,3816,-0.062965616,-0.631991712,0.635120613,2.295597484
3817,2024,3817,0.435338686,-0.014872652,0.435592662,2.29499607
3818,2024,3818,-0.102283985,0.389511448,0.402717248,2.294394971
3819,2024,3819,-0.258018311,-0.224897618,0.34227531,2.293794187
3820,2024,3820,0.029283344,0.035157095,0.045755169,2.293193717
3821,2024,3821,-0.291267084,-0.220159666,0.365112027,2.292593562
3822,2024,3822,0.20987691,-0.659246075,0.691848036,2.291993721
3823,2024,3823,0.543941867,0.397994591,0.673997365,2.291394193
3824,2024,3824,-0.293165363,0.367248946,0.469912458,2.290794979
3825,2024,3825,-0.359599453,-0.235379463,0.429785131,2.290196078
3826,2024,3826,0.295324756,-0.095273816,0.310312442,2.289597491
3827,2024,3827,0.069240355,0.232725488,0.242807289,2.288999216
3828,2024,3828,-0.273208363,-0.123449596,0.29980429,2.288401254
3829,2024,3829,0.378389517,0.036271855,0.380124024,2.287803604
3830,2024,3830,-0.038748941,0.286852102,0.289457439,2.287206266
3831,2024,3831,-0.170713321,0.109231131,0.202668394,2.28660924
3832,2024,3832,0.110755539,0.091874169,0.143901537,2.286012526
3833,2024,3833,0.046432958,0.130772116,0.138770912,2.285416123
3834,2024,3834,0.141930386,-0.001373037,0.141937028,2.284820031
3835,2024,3835,0.140948911,0.056499479,0.151851199,2.28422425
3836,2024,3836,-0.032134809,0.188007161,0.190733685,2.28362878
3837,2024,3837,-0.08665375,0.130072865,0.156294026,2.28303362
3838,2024,3838,-0.09593892,-0.251517989,0.269194307,2.28243877
3839,2024,3839,0.210048151,-0.044455776,0.214701052,2.28184423
3840,2024,3840,-0.005138408,0.234801536,0.234857754,2.28125
3841,2024,3841,-0.009318668,-0.094348636,0.094807714,2.280656079
3842,2024,3842,-0.187048987,0.385747399,0.42870547,2.280062467
3843,2024,3843,-0.484524653,-0.445062908,0.657909668,2.279469165
3844,2024,3844,0.292678801,-0.23326938,0.374266595,2.278876171
3845,2024,3845,0.11749602,0.117808355,0.166385466,2.278283485
3846,2024,3846,0.169727386,0.001892086,0.169737932,2.277691108
3847,2024,3847,-0.192367931,0.221818282,0.293613302,2.277099038
3848,2024,3848,0.083293229,-0.133327511,0.15720683,2.276507277
3849,2024,3849,-0.028788901,-0.163379071,0.165896117,2.275915822
3850,2024,3850,0.282838633,-0.397796405,0.488098015,2.275324675
3851,2024,3851,0.545331606,0.50228641,0.741402858,2.274733835
3852,2024,3852,-0.532014561,0.131425794,0.548007511,2.274143302
3853,2024,3853,0.21547523,-0.593512633,0.631416519,2.273553076
3854,2024,3854,0.372734685,0.308329312,0.483733511,2.272963155
3855,2024,3855,-0.117327344,-0.117111077,0.165773068,2.272373541
3856,2024,3856,0.342958781,-0.063486297,0.348785372,2.271784232
3857,2024,3857,-0.21650249,0.424828143,0.476814722,2.271195229
3858,2024,3858,-0.289957156,-0.300555327,0.417622625,2.270606532
3859,2024,3859,0.107553367,-0.374196335,0.389346406,2.270018139
3860,2024,3860,0.190257598,0.2223851,0.292665485,2.269430052
3861,2024,3861,-0.080828127,0.200705703,0.216369973,2.268842269
3862,2024,3862,-0.197557568,-0.263240392,0.32912687,2.26825479
3863,2024,3863,0.095205016,-0.162151263,0.188034643,2.267667616
3864,2024,3864,0.122268703,0.229677027,0.26019449,2.267080745
3865,2024,3865,-0.289317841,-0.225990377,0.367119141,2.266494179
3866,2024,3866,0.073067008,-0.192567066,0.205963256,2.265907915
3867,2024,3867,-0.013037726,0.217434352,0.217824883,2.265321955
3868,2024,3868,-0.119627697,-0.239603186,0.267806782,2.264736298
3869,2024,3869,0.086106224,-0.054410817,0.101856855,2.264150943
3870,2024,3870,-0.296197566,0.052597828,0.300831397,2.263565891
3871,2024,3871,-0.064211527,-0.260024527,0.267835537,2.262981142
3872,2024,3872,-0.021470295,0.12905287,0.130826668,2.262396694
3873,2024,3873,-0.149372223,-0.099743189,0.179612819,2.261812548
3874,2024,3874,-0.148551574,0.039135231,0.153620104,2.261228704
3875,2024,3875,-0.127933785,-0.06693486,0.144386042,2.260645161
3876,2024,3876,-0.050989806,-0.098942679,0.111308643,2.26006192
3877,2024,3877,0.03548422,-0.092338078,0.098921437,2.259478979
3878,2024,3878,0.278515032,0.269846917,0.387798893,2.258896338
3879,2024,3879,-0.098219357,0.290245665,0.30641408,2.258313998
3880,2024,3880,-0.244863765,-0.048614911,0.249643091,2.257731959
3881,2024,3881,0.116559937,-0.099559218,0.153291412,2.257150219
3882,2024,3882,0.298543145,0.091586791,0.312275759,2.256568779
3883,2024,3883,-0.072815299,0.240836282,0.251603225,2.255987638
3884,2024,3884,0.111860556,0.132004408,0.173025858,2.255406797
3885,2024,3885,-0.071741401,0.236377073,0.247024188,2.254826255
3886,2024,3886,-0.164656588,-0.025337478,0.166594657,2.254246011
3887,2024,3887,0.268735276,-0.01069502,0.26894801,2.253666066
3888,2024,3888,0.010918318,0.210704478,0.210987172,2.25308642
3889,2024,3889,-0.21890161,0.08899884,0.236302155,2.252507071
3890,2024,3890,0.055456116,-0.11483185,0.127521506,2.251928021
3891,2024,3891,0.238938896,0.296259303,0.380606582,2.251349268
3892,2024,3892,-0.399946669,0.079034565,0.407681004,2.250770812
3893,2024,3893,0.335466031,-0.418392263,0.536273758,2.250192653
3894,2024,3894,0.265361898,0.59679438,0.65313128,2.249614792
3895,2024,3895,-0.247118377,-0.019767212,0.247907714,2.249037227
3896,2024,3896,0.118315927,-0.083661085,0.1449063,2.248459959
3897,2024,3897,-0.03465713,0.174109919,0.177525718,2.247882987
3898,2024,3898,0.061523551,-0.108305096,0.124559789,2.247306311
3899,2024,3899,0.130380574,-0.047910122,0.13890455,2.246729931
3900,2024,3900,0.206778244,0.01482085,0.207308707,2.246153846
3901,2024,3901,0.030327514,0.145926645,0.149044771,2.245578057
3902,2024,3902,-0.356660585,-0.15612397,0.389334647,2.245002563
3903,2024,3903,0.159502706,-0.20293433,0.258115198,2.244427364
3904,2024,3904,-0.061158281,-0.032608594,0.06930841,2.243852459
3905,2024,3905,-0.102208225,-0.382923524,0.396329341,2.243277849
3906,2024,3906,0.301649661,-0.10479665,0.319335022,2.242703533
3907,2024,3907,-0.015919896,0.0994445,0.100710732,2.242129511
3908,2024,3908,0.010500767,0.017302839,0.02023992,2.241555783
3909,2024,3909,-0.272458789,-0.229391089,0.356165781,2.240982348
3910,2024,3910,0.129131932,-0.37105328,0.392881142,2.240409207
3911,2024,3911,0.367174162,0.142539998,0.393871192,2.239836359
3912,2024,3912,-0.319504125,0.122893465,0.342323954,2.239263804
3913,2024,3913,-0.133681851,-0.166312349,0.213379086,2.238691541
3914,2024,3914,0.088213232,-0.235020704,0.251030488,2.238119571
3915,2024,3915,0.101525324,-0.102236606,0.14408232,2.237547893
3916,2024,3916,-0.014414619,0.25314594,0.253556006,2.236976507
3917,2024,3917,-0.158090634,-0.177986788,0.238058701,2.236405412
3918,2024,3918,0.04107009,-0.055298023,0.068881229,2.235834609
3919,2024,3919,-0.475874531,0.051703297,0.478675047,2.235264098
3920,2024,3920,0.089741257,-0.397220781,0.407231927,2.234693878
3921,2024,3921,0.263264726,0.405305371,0.483301934,2.234123948
3922,2024,3922,-0.419873469,-0.104851515,0.432767339,2.233554309
3923,2024,3923,0.223161954,-0.122115919,0.254388591,2.23298496
3924,2024,3924,0.016724255,0.413881257,0.414219019,2.232415902
3925,2024,3925,-0.151209909,-0.049932258,0.159240909,2.231847134
3926,2024,3926,-0.06188236,0.061373216,0.087155597,2.231278655
3927,2024,3927,-0.193603189,0.062525961,0.203449479,2.230710466
3928,2024,3928,0.096319476,-0.233707124,0.252777494,2.230142566
3929,2024,3929,0.299829982,0.325835267,0.442794127,2.229574955
3930,2024,3930,-0.13362095,0.078842769,0.15514748,2.229007634
3931,2024,3931,0.082132793,-0.22104191,0.235807806,2.2284406
3932,2024,3932,0.008815623,0.282085722,0.28222344,2.227873856
3933,2024,3933,-0.076879572,-0.233377463,0.245714283,2.227307399
3934,2024,3934,0.258054118,-0.124213311,0.286392867,2.22674123
3935,2024,3935,0.023154195,0.491110875,0.491656392,2.226175349
3936,2024,3936,-0.202589038,-0.122885689,0.236945586,2.225609756
3937,2024,3937,0.064668091,-0.190108484,0.200806369,2.22504445
3938,2024,3938,0.22782059,0.258669156,0.344691099,2.224479431
3939,2024,3939,0.035346024,0.140693573,0.145065582,2.223914699
3940,2024,3940,-0.118010637,0.18922528,0.223008334,2.223350254
